,student_id,error_type,correct_trigram_poss,incorrect_trigram_poss,en,es,correct_sentence,incorrect_sentence
1364,TR129*0102*2000*01,RV,VERB PART ADP,VERB ADP DET,-1.573555468627016,-1.4982950359669396,I am writing to you about an incident that occurred at the musical which was  | put on at your theatre during my week's holiday in London. ,I am writing to you about an incident that occurred at the musical which was  | presented at your theatre during my week's holiday in London. 
1365,TR129*0102*2000*01,RT,ADV DET NOUN,NOUN DET NOUN,-1.7912658198254665,-1.6749043138614708,I am writing to you about an incident that occurred at the musical which was put on  | at your theatre during my week's holiday in London. ,I am writing to you about an incident that occurred at the musical which was put on  | by your theatre during my week's holiday in London. 
1366,TR129*0102*2000*01,UN,NOUN VERB VERB,ADJ NOUN VERB,-1.2293504915091804,-2.4586083513900148,"Moreover, the  |  show was said to start at 19:30 but it really started at 20:15. ","Moreover, the  | musical show was said to start at 19:30 but it really started at 20:15. "
1367,TR129*0102*2000*01,FY,ADJ PUNCT PRON,NOUN PUNCT PRON,-1.2683310836126536,-1.2801322931088366,"As the show finished  | late, we decided to eat something at your theatre restaurant but, to our surprise, it was closed. ","As the show finished  | later, we decided to eat something at your theatre restaurant but, to our surprise, it was closed. "
1368,TR129*0102*2000*01,MP,CCONJ PUNCT ADP,VERB DET NOUN,-1.236818848599535,-1.0261147597333864,"As the show finished late, we decided to eat something at your theatre restaurant but | , to our surprise, it was closed. ","As the show finished late, we decided to eat something at your theatre restaurant but |  to our surprise, it was closed. "
1369,TR129*0102*2000*01,RP,DET NOUN VERB,DET ADJ NOUN,-1.3740399620404633,-1.7084651563384565, | Another thing is that there was not any discount available so we spent a lot of money on a bad show. , | An other thing is that there was not any discount available so we spent a lot of money on a bad show. 
1370,TR129*0102*2000*01,MY,ADV DET NOUN,NOUN VERB ADJ,-1.7817914458119641,-2.488270806132281,Another thing is that there was  | not any discount available so we spent a lot of money on a bad show. ,Another thing is that there was  |  any discount available so we spent a lot of money on a bad show. 
1371,TR129*0102*2000*01,TV,ADJ DET NOUN,VERB DET NOUN,-1.236818848599535,-1.0261147597333864,Another thing is that there was not any discount available so we  | spent a lot of money on a bad show. ,Another thing is that there was not any discount available so we  | spend a lot of money on a bad show. 
1372,TR129*0102*2000*01,UD,ADV ADJ NOUN,VERB DET ADJ,-1.6009654137087341,-1.5549116711926518,Another thing is that there was not any discount available so we spent a lot of money on  |  a bad show. ,Another thing is that there was not any discount available so we spent a lot of money on  | such a bad show. 
1373,TR129*0102*2000*01,RP,NOUN PUNCT _,NOUN NOUN PUNCT,-1.706964544544748,-2.392243745303317,"We went to a place called 'Deli' where we talked a lot about our school, the exams and, as we usually did, about our friends and  | boyfriends. ","We went to a place called 'Deli' where we talked a lot about our school, the exams and, as we usually did, about our friends and  | boy friends. "
1374,TR129*0102*2000*01,AGD,ADJ NOUN ADP,DET NOUN ADP,-0.7765054517909294,-0.5560145251566923,"We asked each other a lot of questions but then we started talking about things that had never been talked about with anybody . Such , such as the most important thing that had happened to us in our lives and  | those kinds of secrets... ","We asked each other a lot of questions but then we started talking about things that had never been talked about with anybody . Such , such as the most important thing that had happened to us in our lives and  | that kinds of secrets... "
1375,TR129*0102*2000*01,S,PROPN ADP PRON,VERB ADP PRON,-2.054161835024529,-1.9960272477710568,"The problem started when I  | confessed to her that I had fallen in love with Larry, who was my cousin's boyfriend. In spite of the fact that I told her to keep it a secret, she went to my cousin's house and retold exactly what I had told her. As a result, my cousin went to my house in order to get herself a detailed account . ","The problem started when I  | confesed to her that I had fallen in love with Larry, who was my cousin's boyfriend. In spite of the fact that I told her to keep it a secret, she went to my cousin's house and retold exactly what I had told her. As a result, my cousin went to my house in order to get herself a detailed account . "
1376,TR129*0102*2000*01,MT,VERB PRON ADP,VERB ADP PRON,-2.054161835024529,-1.9960272477710568,"The problem started when I confessed  | to her that I had fallen in love with Larry, who was my cousin's boyfriend. In spite of the fact that I told her to keep it a secret, she went to my cousin's house and retold exactly what I had told her. As a result, my cousin went to my house in order to get herself a detailed account . ","The problem started when I confessed  |  her that I had fallen in love with Larry, who was my cousin's boyfriend. In spite of the fact that I told her to keep it a secret, she went to my cousin's house and retold exactly what I had told her. As a result, my cousin went to my house in order to get herself a detailed account . "
1377,TR129*0102*2000*01,UT,NOUN NOUN PUNCT,ADV DET NOUN,-1.8940878664420284,-1.6253538111371564,"The problem started when I confessed to her that I had fallen in love with Larry, who was my cousin's boyfriend. In spite of the fact that I told her to keep it  |  a secret, she went to my cousin's house and retold exactly what I had told her. As a result, my cousin went to my house in order to get herself a detailed account . ","The problem started when I confessed to her that I had fallen in love with Larry, who was my cousin's boyfriend. In spite of the fact that I told her to keep it  | as a secret, she went to my cousin's house and retold exactly what I had told her. As a result, my cousin went to my house in order to get herself a detailed account . "
1378,TR129*0102*2000*01,UV,NOUN ADV PRON,NOUN VERB ADV,-1.7134290623106612,-2.2537697200309865,"The problem started when I confessed to her that I had fallen in love with Larry, who was my cousin's boyfriend. In spite of the fact that I told her to keep it a secret, she went to my cousin's house and  |  retold exactly what I had told her. As a result, my cousin went to my house in order to get herself a detailed account . ","The problem started when I confessed to her that I had fallen in love with Larry, who was my cousin's boyfriend. In spite of the fact that I told her to keep it a secret, she went to my cousin's house and  | made retold exactly what I had told her. As a result, my cousin went to my house in order to get herself a detailed account . "
1379,TR129*0102*2000*01,UD,NOUN ADV PRON,NOUN VERB ADV,-1.7134290623106612,-2.2537697200309865,"The problem started when I confessed to her that I had fallen in love with Larry, who was my cousin's boyfriend. In spite of the fact that I told her to keep it a secret, she went to my cousin's house and  |  retold exactly what I had told her. As a result, my cousin went to my house in order to get herself a detailed account . ","The problem started when I confessed to her that I had fallen in love with Larry, who was my cousin's boyfriend. In spite of the fact that I told her to keep it a secret, she went to my cousin's house and  | the retold exactly what I had told her. As a result, my cousin went to my house in order to get herself a detailed account . "
1380,TR129*0102*2000*01,TV,NOUN ADV PRON,VERB ADV PRON,-1.978973422165571,-2.340017130686855,"The problem started when I confessed to her that I had fallen in love with Larry, who was my cousin's boyfriend. In spite of the fact that I told her to keep it a secret, she went to my cousin's house and  | retold exactly what I had told her. As a result, my cousin went to my house in order to get herself a detailed account . ","The problem started when I confessed to her that I had fallen in love with Larry, who was my cousin's boyfriend. In spite of the fact that I told her to keep it a secret, she went to my cousin's house and  | retelling exactly what I had told her. As a result, my cousin went to my house in order to get herself a detailed account . "
1381,TR129*0102*2000*01,UT,VERB PRON PRON,NOUN ADV PRON,-2.4512430112868344,-2.6366720855488657,"The problem started when I confessed to her that I had fallen in love with Larry, who was my cousin's boyfriend. In spite of the fact that I told her to keep it a secret, she went to my cousin's house and retold  |  exactly what I had told her. As a result, my cousin went to my house in order to get herself a detailed account . ","The problem started when I confessed to her that I had fallen in love with Larry, who was my cousin's boyfriend. In spite of the fact that I told her to keep it a secret, she went to my cousin's house and retold  | of exactly what I had told her. As a result, my cousin went to my house in order to get herself a detailed account . "
1382,TR129*0102*2000*01,W,VERB PRON PRON,CCONJ PRON VERB,-1.7900995356344007,-1.633002098589128,"The problem started when I confessed to her that I had fallen in love with Larry, who was my cousin's boyfriend. In spite of the fact that I told her to keep it a secret, she went to my cousin's house and retold  | exactly what I had told her. As a result, my cousin went to my house in order to get herself a detailed account . ","The problem started when I confessed to her that I had fallen in love with Larry, who was my cousin's boyfriend. In spite of the fact that I told her to keep it a secret, she went to my cousin's house and retold  | what I had exactly told her. As a result, my cousin went to my house in order to get herself a detailed account . "
1383,TR129*0102*2000*01,U,NOUN PUNCT _,NOUN PRON PUNCT,-2.967282410055295,-2.6978672400438484,"The problem started when I confessed to her that I had fallen in love with Larry, who was my cousin's boyfriend. In spite of the fact that I told her to keep it a secret, she went to my cousin's house and retold exactly what I had told her. As a result, my cousin went to my house in order to get herself a detailed account  |  . ","The problem started when I confessed to her that I had fallen in love with Larry, who was my cousin's boyfriend. In spite of the fact that I told her to keep it a secret, she went to my cousin's house and retold exactly what I had told her. As a result, my cousin went to my house in order to get herself a detailed account  | of it. "
1384,TR129*0102*2000*01,RN,NOUN ADP DET,ADJ ADP DET,-1.9705470936314105,-1.6337604849099614,"As I resolved the  | problem with my cousin, I understood why my mother had told me that 'friends' sometimes weren't what you expected them to be. ","As I resolved the  | trouble with my cousin, I understood why my mother had told me that 'friends' sometimes weren't what you expected them to be. "
1385,TR1114*0102*2000*01,R,PUNCT CCONJ DET,PUNCT DET PUNCT,-3.104951902276011,-2.778330733957484,"TO THE MANAGER OF ""THE CIRCLE THEATRE"" AFTER FINISHING A STRESSFUL YEAR AT SCHOOL, I TOOK A SHORT HOLIDAY,  | AND ITS ""SPLENDID ENDING"" WAS A WEEK IN LONDON , . WHILE I WAS THERE, I SAW A VERY ATTRACTIVE SIGN: THE ""OVER THE RAINBOW"" ""OVER THE RAINBOW"" THE MUSICAL WAS PLAYING AT YOUR THEATRE, MOREOVER, THE WONDERFUL DANNY BROOK WAS THE STAR IN IT. SADLY, I DECIDED TO GO, ALONG WITH MY GIRLFRIEND, BUT THE PROBLEMS STARTED EVEN BEFORE THE SHOW, WHEN WE WANTED TO BUY THE TICKETS. WE ASKED ABOUT ""THE DISCOUNTS"" THAT WERE OFFERED IN THE ADVERTISEMENT AND THE ONLY THING THAT THE LADY WHO WAS SELLING THE TICKETS COULD SAY WAS: WHAT DISCOUNTS? THEN, WE MOVED INSIDE THE THEATRE AND WE HAD TO WAIT 45 MINUTES UNTIL THE SHOW BEGAN!!, WHILE WE WERE WAITING, WE THOUGHT WE COULD GO TO THE RESTAURANT AFTER THE EVENT, AND THEN , WE REALIZED IT WAS CLOSED. BY THE TIME THE SHOW STARTED, WE WERE SO ANGRY THAT THE ONLY THING I REMEMBER IS THAT DANNY BROOK WASN'T ACTING. I THINK YOU HAVE ALREADY REALIZED THAT IT WASN'T A PLEASURE FOR US TO SEE THE SHOW, SO I HOPE YOU CAN GIVE ME OUR MONEY BACK, IF YOU CAN'T, PLEASE, AT LEAST GIVE ME AN EXPLANATION. YOURS FAITHFULLY ","TO THE MANAGER OF ""THE CIRCLE THEATRE"" AFTER FINISHING A STRESSFUL YEAR AT SCHOOL, I TOOK A SHORT HOLIDAY,  | WHOSE ""SPLENDID ENDING"" WAS A WEEK IN LONDON , . WHILE I WAS THERE, I SAW A VERY ATTRACTIVE SIGN: THE ""OVER THE RAINBOW"" ""OVER THE RAINBOW"" THE MUSICAL WAS PLAYING AT YOUR THEATRE, MOREOVER, THE WONDERFUL DANNY BROOK WAS THE STAR IN IT. SADLY, I DECIDED TO GO, ALONG WITH MY GIRLFRIEND, BUT THE PROBLEMS STARTED EVEN BEFORE THE SHOW, WHEN WE WANTED TO BUY THE TICKETS. WE ASKED ABOUT ""THE DISCOUNTS"" THAT WERE OFFERED IN THE ADVERTISEMENT AND THE ONLY THING THAT THE LADY WHO WAS SELLING THE TICKETS COULD SAY WAS: WHAT DISCOUNTS? THEN, WE MOVED INSIDE THE THEATRE AND WE HAD TO WAIT 45 MINUTES UNTIL THE SHOW BEGAN!!, WHILE WE WERE WAITING, WE THOUGHT WE COULD GO TO THE RESTAURANT AFTER THE EVENT, AND THEN , WE REALIZED IT WAS CLOSED. BY THE TIME THE SHOW STARTED, WE WERE SO ANGRY THAT THE ONLY THING I REMEMBER IS THAT DANNY BROOK WASN'T ACTING. I THINK YOU HAVE ALREADY REALIZED THAT IT WASN'T A PLEASURE FOR US TO SEE THE SHOW, SO I HOPE YOU CAN GIVE ME OUR MONEY BACK, IF YOU CAN'T, PLEASE, AT LEAST GIVE ME AN EXPLANATION. YOURS FAITHFULLY "
1386,TR1114*0102*2000*01,UN,NOUN VERB ADP,NOUN VERB VERB,-1.7167384335272768,-2.429071015252556,"TO THE MANAGER OF ""THE CIRCLE THEATRE"" AFTER FINISHING A STRESSFUL YEAR AT SCHOOL, I TOOK A SHORT HOLIDAY, AND ITS ""SPLENDID ENDING"" WAS A WEEK IN LONDON , . WHILE I WAS THERE, I SAW A VERY ATTRACTIVE SIGN: THE ""OVER THE RAINBOW"" ""OVER THE RAINBOW"" THE MUSICAL  |  WAS PLAYING AT YOUR THEATRE, MOREOVER, THE WONDERFUL DANNY BROOK WAS THE STAR IN IT. SADLY, I DECIDED TO GO, ALONG WITH MY GIRLFRIEND, BUT THE PROBLEMS STARTED EVEN BEFORE THE SHOW, WHEN WE WANTED TO BUY THE TICKETS. WE ASKED ABOUT ""THE DISCOUNTS"" THAT WERE OFFERED IN THE ADVERTISEMENT AND THE ONLY THING THAT THE LADY WHO WAS SELLING THE TICKETS COULD SAY WAS: WHAT DISCOUNTS? THEN, WE MOVED INSIDE THE THEATRE AND WE HAD TO WAIT 45 MINUTES UNTIL THE SHOW BEGAN!!, WHILE WE WERE WAITING, WE THOUGHT WE COULD GO TO THE RESTAURANT AFTER THE EVENT, AND THEN , WE REALIZED IT WAS CLOSED. BY THE TIME THE SHOW STARTED, WE WERE SO ANGRY THAT THE ONLY THING I REMEMBER IS THAT DANNY BROOK WASN'T ACTING. I THINK YOU HAVE ALREADY REALIZED THAT IT WASN'T A PLEASURE FOR US TO SEE THE SHOW, SO I HOPE YOU CAN GIVE ME OUR MONEY BACK, IF YOU CAN'T, PLEASE, AT LEAST GIVE ME AN EXPLANATION. YOURS FAITHFULLY ","TO THE MANAGER OF ""THE CIRCLE THEATRE"" AFTER FINISHING A STRESSFUL YEAR AT SCHOOL, I TOOK A SHORT HOLIDAY, AND ITS ""SPLENDID ENDING"" WAS A WEEK IN LONDON , . WHILE I WAS THERE, I SAW A VERY ATTRACTIVE SIGN: THE ""OVER THE RAINBOW"" ""OVER THE RAINBOW"" THE MUSICAL  | SHOW WAS PLAYING AT YOUR THEATRE, MOREOVER, THE WONDERFUL DANNY BROOK WAS THE STAR IN IT. SADLY, I DECIDED TO GO, ALONG WITH MY GIRLFRIEND, BUT THE PROBLEMS STARTED EVEN BEFORE THE SHOW, WHEN WE WANTED TO BUY THE TICKETS. WE ASKED ABOUT ""THE DISCOUNTS"" THAT WERE OFFERED IN THE ADVERTISEMENT AND THE ONLY THING THAT THE LADY WHO WAS SELLING THE TICKETS COULD SAY WAS: WHAT DISCOUNTS? THEN, WE MOVED INSIDE THE THEATRE AND WE HAD TO WAIT 45 MINUTES UNTIL THE SHOW BEGAN!!, WHILE WE WERE WAITING, WE THOUGHT WE COULD GO TO THE RESTAURANT AFTER THE EVENT, AND THEN , WE REALIZED IT WAS CLOSED. BY THE TIME THE SHOW STARTED, WE WERE SO ANGRY THAT THE ONLY THING I REMEMBER IS THAT DANNY BROOK WASN'T ACTING. I THINK YOU HAVE ALREADY REALIZED THAT IT WASN'T A PLEASURE FOR US TO SEE THE SHOW, SO I HOPE YOU CAN GIVE ME OUR MONEY BACK, IF YOU CAN'T, PLEASE, AT LEAST GIVE ME AN EXPLANATION. YOURS FAITHFULLY "
1387,TR1114*0102*2000*01,TV,NOUN ADP DET,NOUN VERB ADP,-1.7368280037626649,-2.0639475092901503,"TO THE MANAGER OF ""THE CIRCLE THEATRE"" AFTER FINISHING A STRESSFUL YEAR AT SCHOOL, I TOOK A SHORT HOLIDAY, AND ITS ""SPLENDID ENDING"" WAS A WEEK IN LONDON , . WHILE I WAS THERE, I SAW A VERY ATTRACTIVE SIGN: THE ""OVER THE RAINBOW"" ""OVER THE RAINBOW"" THE MUSICAL WAS  | PLAYING AT YOUR THEATRE, MOREOVER, THE WONDERFUL DANNY BROOK WAS THE STAR IN IT. SADLY, I DECIDED TO GO, ALONG WITH MY GIRLFRIEND, BUT THE PROBLEMS STARTED EVEN BEFORE THE SHOW, WHEN WE WANTED TO BUY THE TICKETS. WE ASKED ABOUT ""THE DISCOUNTS"" THAT WERE OFFERED IN THE ADVERTISEMENT AND THE ONLY THING THAT THE LADY WHO WAS SELLING THE TICKETS COULD SAY WAS: WHAT DISCOUNTS? THEN, WE MOVED INSIDE THE THEATRE AND WE HAD TO WAIT 45 MINUTES UNTIL THE SHOW BEGAN!!, WHILE WE WERE WAITING, WE THOUGHT WE COULD GO TO THE RESTAURANT AFTER THE EVENT, AND THEN , WE REALIZED IT WAS CLOSED. BY THE TIME THE SHOW STARTED, WE WERE SO ANGRY THAT THE ONLY THING I REMEMBER IS THAT DANNY BROOK WASN'T ACTING. I THINK YOU HAVE ALREADY REALIZED THAT IT WASN'T A PLEASURE FOR US TO SEE THE SHOW, SO I HOPE YOU CAN GIVE ME OUR MONEY BACK, IF YOU CAN'T, PLEASE, AT LEAST GIVE ME AN EXPLANATION. YOURS FAITHFULLY ","TO THE MANAGER OF ""THE CIRCLE THEATRE"" AFTER FINISHING A STRESSFUL YEAR AT SCHOOL, I TOOK A SHORT HOLIDAY, AND ITS ""SPLENDID ENDING"" WAS A WEEK IN LONDON , . WHILE I WAS THERE, I SAW A VERY ATTRACTIVE SIGN: THE ""OVER THE RAINBOW"" ""OVER THE RAINBOW"" THE MUSICAL WAS  | BEING PLAYED AT YOUR THEATRE, MOREOVER, THE WONDERFUL DANNY BROOK WAS THE STAR IN IT. SADLY, I DECIDED TO GO, ALONG WITH MY GIRLFRIEND, BUT THE PROBLEMS STARTED EVEN BEFORE THE SHOW, WHEN WE WANTED TO BUY THE TICKETS. WE ASKED ABOUT ""THE DISCOUNTS"" THAT WERE OFFERED IN THE ADVERTISEMENT AND THE ONLY THING THAT THE LADY WHO WAS SELLING THE TICKETS COULD SAY WAS: WHAT DISCOUNTS? THEN, WE MOVED INSIDE THE THEATRE AND WE HAD TO WAIT 45 MINUTES UNTIL THE SHOW BEGAN!!, WHILE WE WERE WAITING, WE THOUGHT WE COULD GO TO THE RESTAURANT AFTER THE EVENT, AND THEN , WE REALIZED IT WAS CLOSED. BY THE TIME THE SHOW STARTED, WE WERE SO ANGRY THAT THE ONLY THING I REMEMBER IS THAT DANNY BROOK WASN'T ACTING. I THINK YOU HAVE ALREADY REALIZED THAT IT WASN'T A PLEASURE FOR US TO SEE THE SHOW, SO I HOPE YOU CAN GIVE ME OUR MONEY BACK, IF YOU CAN'T, PLEASE, AT LEAST GIVE ME AN EXPLANATION. YOURS FAITHFULLY "
