,error_type,Negative transfer?,Likely reason for mistake,incorrect_ud_tags,incorrect_ud_tags_padded,incorrect_ud_tags_unigram,incorrect_ud_tags_bigram,en,zhs,nlt
167,W,False,Order is incorrect in Chinese and English,AUX ADV,VERB AUX ADV ADJ,AUX ADV ADJ,AUX ADV ADJ PART,-7.934877872467041,-12.039838790893555,False
168,DJ,True,Chinese doesn't use hyphens in words,NUM NOUN,DET NUM NOUN NOUN,NUM NOUN NOUN,NUM NOUN NOUN PUNCT,-6.110816955566406,-5.905172348022461,True
169,RP,True,Chinese uses commas to mark the end of a complete thought,PUNCT PRON,VERB PUNCT PRON VERB,PUNCT PRON VERB,PUNCT PRON VERB VERB,-7.605435848236084,-6.940580368041992,True
170,RP,True,Chinese uses commas to mark the end of a complete thought,PUNCT ADV,AUX PUNCT ADV PUNCT,PUNCT ADV PUNCT,PUNCT ADV PUNCT PRON,-8.498489379882812,-10.3181791305542,False
171,RP,True,Word not capitalized,VERB PRON,VERB VERB PRON PUNCT,VERB PRON PUNCT,VERB PRON PUNCT CCONJ,-5.564212799072266,-3.8200466632843018,True
172,TV,True,Chinese would use word in the given context,VERB VERB,PRON VERB VERB SCONJ,VERB VERB SCONJ,VERB VERB SCONJ VERB,-7.231849670410156,-8.21178150177002,False
173,FV,False,"Using the infinitive form of the verb with ""to"" instead of using present tense or present progressive",PART VERB,PRON PART VERB DET,PART VERB DET,PART VERB DET NOUN,-9.81893539428711,-8.948836326599121,True
174,RP,True,Chinese uses commas to mark the end of a complete thought,PUNCT PRON,NOUN PUNCT PRON ADV,PUNCT PRON ADV,PUNCT PRON ADV VERB,-8.683151245117188,-8.416563987731934,True
175,RP,True,Chinese uses commas to mark the end of a complete thought,PUNCT PRON,NOUN PUNCT PRON ADV,PUNCT PRON ADV,PUNCT PRON ADV VERB,-8.683151245117188,-8.416563987731934,True
176,FV,False,"Using the infinitive form of the verb with ""to"" instead of using present tense or present progressive",PART VERB,PRON PART VERB ADJ,PART VERB ADJ,PART VERB ADJ NOUN,-9.20219898223877,-8.88966178894043,True
178,RP,False,Overcorrection,PUNCT PRON,NOUN PUNCT PRON AUX,PUNCT PRON AUX,PUNCT PRON AUX DET,-8.234291076660156,-9.946741104125977,False
180,RP,True,Chinese uses commas to mark the end of a complete thought,PUNCT PRON,AUX PUNCT PRON AUX,PUNCT PRON AUX,PUNCT PRON AUX ADV,-10.177450180053711,-13.484825134277344,False
181,UV,True,Chinese conventions conflict with English,PART VERB,NOUN PART VERB PUNCT,PART VERB PUNCT,PART VERB PUNCT DET,-4.855371952056885,-3.7684199810028076,True
182,RP,True,Word not capitalized,NOUN PROPN,DET NOUN PROPN AUX,NOUN PROPN AUX,NOUN PROPN AUX VERB,-7.439579963684082,-10.126425743103027,False
183,RP,True,Chinese uses commas to mark the end of a complete thought,PUNCT DET,PROPN PUNCT DET AUX,PUNCT DET AUX,PUNCT DET AUX SCONJ,-7.418992042541504,-9.826150894165039,False
184,RP,True,Chinese uses commas to mark the end of a complete thought,PUNCT DET,NOUN PUNCT DET NOUN,PUNCT DET NOUN,PUNCT DET NOUN VERB,-6.207098007202148,-7.457441329956055,False
185,UP,False,Overcorrection,NOUN PART,ADV NOUN PART CCONJ,NOUN PART CCONJ,NOUN PART CCONJ ADJ,-8.779006958007812,-6.890830993652344,True
186,FV,False,"Using the infinitive form of the verb with ""to"" instead of using present tense or present progressive",PART VERB,PRON PART VERB ADP,PART VERB ADP,PART VERB ADP DET,-8.436716079711914,-8.949460983276367,False
187,FV,False,"Using the infinitive form of the verb with ""to"" instead of using present tense or present progressive",PART VERB,ADV PART VERB DET,PART VERB DET,PART VERB DET NOUN,-7.809320449829102,-8.964143753051758,False
188,W,True,Adjective/modifier precedes described object,ADJ NUM,DET ADJ NUM NOUN,ADJ NUM NOUN,ADJ NUM NOUN PUNCT,-6.343284606933594,-7.97181510925293,False
189,RP,True,Chinese uses commas to mark the end of a complete thought,PUNCT PRON,PROPN PUNCT PRON AUX,PUNCT PRON AUX,PUNCT PRON AUX ADV,-7.4319047927856445,-9.867448806762695,False
190,UP,True,Chinese possessive modifier is used in this context,NOUN PART,VERB NOUN PART NOUN,NOUN PART NOUN,NOUN PART NOUN DET,-7.192700386047363,-4.636959552764893,True
191,RP,False,Punctuation error related to Spelling errors (extra spaces),ADP NOUN,PROPN ADP NOUN ADP,ADP NOUN ADP,ADP NOUN ADP VERB,-7.852917194366455,-7.203719139099121,True
192,RP,True,Chinese uses commas to mark the end of a complete thought,PUNCT PRON,PRON PUNCT PRON VERB,PUNCT PRON VERB,PUNCT PRON VERB VERB,-7.708145618438721,-7.713691711425781,False
193,U,True,Chinese does not use conjunctions to join clauses,PUNCT CCONJ,ADV PUNCT CCONJ ADP,PUNCT CCONJ ADP,PUNCT CCONJ ADP DET,-7.736149787902832,-9.243674278259277,False
194,MP,True,Chinese sentence structure differs from English,ADP NOUN,NOUN ADP NOUN ADP,ADP NOUN ADP,ADP NOUN ADP DET,-7.20451021194458,-7.686373233795166,False
195,RP,True,Chinese uses commas to mark the end of a complete thought,PUNCT ADV,NOUN PUNCT ADV PRON,PUNCT ADV PRON,PUNCT ADV PRON VERB,-8.233621597290039,-8.291942596435547,False
196,RP,True,Chinese uses commas to mark the end of a complete thought,PUNCT PRON,NOUN PUNCT PRON AUX,PUNCT PRON AUX,PUNCT PRON AUX ADV,-8.234291076660156,-9.946741104125977,False
197,RP,True,Chinese uses commas to mark the end of a complete thought,PUNCT VERB,ADV PUNCT VERB PRON,PUNCT VERB PRON,PUNCT VERB PRON ADV,-6.527071952819824,-6.777586460113525,False
198,AGA,False,Using 'It' incorrectly,PRON VERB,PUNCT PRON VERB ADJ,PRON VERB ADJ,PRON VERB ADJ CCONJ,-6.440515518188477,-8.738710403442383,False
200,RP,True,Chinese uses commas to mark the end of a complete thought,PUNCT PRON,ADV PUNCT PRON ADV,PUNCT PRON ADV,PUNCT PRON ADV PUNCT,-7.264119625091553,-7.600753307342529,False
201,MP,True,Chinese sentence structure differs from English,DET AUX,ADJ DET AUX ADV,DET AUX ADV,DET AUX ADV ADJ,-8.57634449005127,-10.912796020507812,False
202,DD,False,Pronoun not used in Chinese,PRON NOUN,PUNCT PRON NOUN AUX,PRON NOUN AUX,PRON NOUN AUX ADV,-8.199341773986816,-10.036552429199219,False
203,RP,True,Chinese uses commas to mark the end of a complete thought,PUNCT DET,ADJ PUNCT DET NOUN,PUNCT DET NOUN,PUNCT DET NOUN AUX,-7.1693315505981445,-8.690372467041016,False
204,RP,True,Word not capitalized,PROPN PROPN,SCONJ PROPN PROPN ADP,PROPN PROPN ADP,PROPN PROPN ADP PROPN,-7.456498622894287,-8.730705261230469,False
205,RP,True,Chinese uses commas to mark the end of a complete thought,PUNCT PRON,ADV PUNCT PRON VERB,PUNCT PRON VERB,PUNCT PRON VERB VERB,-6.065397262573242,-6.097208023071289,False
206,RP,True,Chinese uses commas to mark the end of a complete thought,PUNCT DET,NOUN PUNCT DET AUX,PUNCT DET AUX,PUNCT DET AUX ADV,-8.17587661743164,-10.346518516540527,False
207,FJ,True,Chinese would use word in this context,ADV ADJ,AUX ADV ADJ PUNCT,ADV ADJ PUNCT,ADV ADJ PUNCT SCONJ,-5.237789630889893,-11.501938819885254,False
208,FV,False,"Using the infinitive form of the verb with ""to"" instead of using present tense or present progressive",PART VERB,ADP PART VERB PUNCT,PART VERB PUNCT,PART VERB PUNCT VERB,-6.004989147186279,-6.4893574714660645,False
209,RQ,True,Phrases map to the same Chinese phrase,DET DET,PRON DET DET NOUN,DET DET NOUN,DET DET NOUN PUNCT,-7.9262213706970215,-7.537885665893555,True
210,TV,True,Missing auxiliary with tense errors,VERB VERB,NOUN VERB VERB ADP,VERB VERB ADP,VERB VERB ADP DET,-7.517236709594727,-8.349361419677734,False
211,TV,False,-,AUX VERB,NOUN AUX VERB PROPN,AUX VERB PROPN,AUX VERB PROPN PROPN,-7.634162425994873,-10.645139694213867,False
212,TV,False,This person is overusing auxiliaries/modal verbs,AUX AUX,PRON AUX AUX VERB,AUX AUX VERB,AUX AUX VERB ADP,-6.120501518249512,-11.595104217529297,False
213,TV,True,Missing auxiliary with tense errors,AUX VERB,PRON AUX VERB ADP,AUX VERB ADP,AUX VERB ADP DET,-5.9248762130737305,-11.902925491333008,False
215,RP,True,Chinese uses commas to mark the end of a complete thought,PUNCT PRON,NOUN PUNCT PRON VERB,PUNCT PRON VERB,PUNCT PRON VERB VERB,-6.573857307434082,-7.225975036621094,False
216,RP,True,Chinese uses commas to mark the end of a complete thought,PUNCT PRON,NOUN PUNCT PRON VERB,PUNCT PRON VERB,PUNCT PRON VERB VERB,-6.573857307434082,-7.225975036621094,False
218,UD,False,Overcorrection,DET ADJ,DET ADJ NOUN,DET ADJ NOUN,DET ADJ NOUN AUX,-3.9540467262268066,-5.575438976287842,False
221,FV,True,Progressive aspect not applied,VERB PRON,PUNCT VERB PRON ADV,VERB PRON ADV,VERB PRON ADV ADP,-7.3053388595581055,-9.324722290039062,False
222,RP,False,Overcorrection,PUNCT VERB,NOUN PUNCT VERB PRON,PUNCT VERB PRON,PUNCT VERB PRON ADV,-7.116900444030762,-7.635234832763672,False
223,RP,False,Overcorrection,DET ADV,PRON DET ADV ADP,DET ADV ADP,DET ADV ADP PRON,-9.018383026123047,-9.679441452026367,False
225,RP,False,Overcorrection,PUNCT PRON,NOUN PUNCT PRON VERB,PUNCT PRON VERB,PUNCT PRON VERB PART,-6.573857307434082,-7.225975036621094,False
226,RP,False,Overcorrection,DET ADV,VERB DET ADV PART,DET ADV PART,DET ADV PART VERB,-9.408537864685059,-8.672087669372559,True
227,W,True,Sentence could be valid in Chinese,ADV AUX,PRON ADV AUX PART,ADV AUX PART,ADV AUX PART VERB,-7.396340370178223,-10.294266700744629,False
228,DN,True,English words map to the same Chinese word,NOUN NOUN,DET NOUN NOUN PUNCT,NOUN NOUN PUNCT,NOUN NOUN PUNCT PRON,-3.573436737060547,-3.8369455337524414,False
229,FN,True,Missing plural,NOUN CCONJ,DET NOUN CCONJ NOUN,NOUN CCONJ NOUN,NOUN CCONJ NOUN PUNCT,-5.644810199737549,-5.920595169067383,False
230,FN,True,Missing plural,NOUN PUNCT,CCONJ NOUN PUNCT,NOUN PUNCT,NOUN PUNCT,-4.588190078735352,-4.549572944641113,True
231,DJ,True,"Chinese verbs, adjectives, and nouns sometimes are the same",ADV PUNCT,ADJ ADV PUNCT ADV,ADV PUNCT ADV,ADV PUNCT ADV PUNCT,-8.327239990234375,-9.541217803955078,False
232,RP,True,Chinese uses commas to mark the end of a complete thought,PUNCT VERB,ADP PUNCT VERB PRON,PUNCT VERB PRON,PUNCT VERB PRON AUX,-8.161595344543457,-6.96017599105835,True
236,W,False,Order is incorrect in Chinese and English,AUX ADV,PART AUX ADV ADJ,AUX ADV ADJ,AUX ADV ADJ PUNCT,-7.320061683654785,-12.334870338439941,False
237,RP,True,Chinese uses commas to mark the end of a complete thought,PUNCT DET,PROPN PUNCT DET NOUN,PUNCT DET NOUN,PUNCT DET NOUN AUX,-5.7206525802612305,-6.673404693603516,False
238,RP,False,Unexplainable punctuation used,PUNCT SCONJ,ADJ PUNCT SCONJ PUNCT,PUNCT SCONJ PUNCT,PUNCT SCONJ PUNCT,-7.763166427612305,-9.019935607910156,False
239,TV,True,Chinese generally expresses actions in present tense,VERB ADV,PRON VERB ADV PRON,VERB ADV PRON,VERB ADV PRON VERB,-7.252694129943848,-7.334751129150391,False
240,RP,True,Chinese uses commas to mark the end of a complete thought,PUNCT PRON,VERB PUNCT PRON DET,PUNCT PRON DET,PUNCT PRON DET VERB,-8.876460075378418,-8.49955940246582,True
241,TV,True,Chinese generally expresses actions in present tense,VERB ADV,PRON VERB ADV PRON,VERB ADV PRON,VERB ADV PRON VERB,-7.252694129943848,-7.334751129150391,False
242,RP,False,Punctuation error related to Spelling errors (extra spaces),NOUN NOUN,DET NOUN NOUN CCONJ,NOUN NOUN CCONJ,NOUN NOUN CCONJ NOUN,-7.647458076477051,-8.515111923217773,False
243,RP,False,Punctuation error related to Spelling errors (extra spaces),DET NOUN,PRON DET NOUN DET,DET NOUN DET,DET NOUN DET ADP,-8.951258659362793,-7.965055465698242,True
244,FV,False,"Using the infinitive form of the verb with ""to"" instead of using present tense or present progressive",PART VERB,PRON PART VERB ADV,PART VERB ADV,PART VERB ADV DET,-8.225401878356934,-7.816380023956299,True
245,RP,False,Punctuation error related to Spelling errors (extra spaces),DET NOUN,SCONJ DET NOUN VERB,DET NOUN VERB,DET NOUN VERB ADJ,-6.173887729644775,-5.784678936004639,True
246,RP,True,Chinese uses commas to mark the end of a complete thought,PUNCT DET,ADJ PUNCT DET NOUN,PUNCT DET NOUN,PUNCT DET NOUN ADV,-7.1693315505981445,-8.690372467041016,False
248,FN,True,Missing plural,NOUN VERB,PUNCT NOUN VERB ADV,NOUN VERB ADV,NOUN VERB ADV VERB,-7.435419082641602,-6.944326877593994,True
249,DA,False,Misunderstanding of word usage/meaning,DET NOUN,VERB DET NOUN ADP,DET NOUN ADP,DET NOUN ADP ADJ,-6.682304859161377,-7.5641937255859375,False
250,FV,True,"Chinese verbs, adjectives, and nouns sometimes are the same",VERB ADP,CCONJ VERB ADP DET,VERB ADP DET,VERB ADP DET NOUN,-7.190731048583984,-9.413649559020996,False
251,RP,True,Chinese uses commas to mark the end of a complete thought,PUNCT ADP,NOUN PUNCT ADP DET,PUNCT ADP DET,PUNCT ADP DET PROPN,-8.611532211303711,-9.281648635864258,False
252,DN,False,Equivalent word exists but is not used,PROPN NUM,ADP PROPN NUM ADV,PROPN NUM ADV,PROPN NUM ADV ADJ,-7.572708606719971,-8.767322540283203,False
253,RP,True,Chinese uses commas to mark the end of a complete thought,PUNCT ADV,VERB PUNCT ADV ADJ,PUNCT ADV ADJ,PUNCT ADV ADJ NOUN,-7.670238971710205,-8.990177154541016,False
254,DJ,True,"Chinese verbs, adjectives, and nouns sometimes are the same",PROPN NOUN,PROPN NOUN NOUN,PROPN NOUN NOUN,PROPN NOUN NOUN PUNCT,-5.124250411987305,-3.83941650390625,True
255,RP,True,Chinese uses commas to mark the end of a complete thought,PUNCT PRON,ADV PUNCT PRON AUX,PUNCT PRON AUX,PUNCT PRON AUX AUX,-6.924463748931885,-9.886544227600098,False
256,RP,True,Chinese uses commas to mark the end of a complete thought,PUNCT ADJ,NOUN PUNCT ADJ ADP,PUNCT ADJ ADP,PUNCT ADJ ADP PRON,-8.89164924621582,-8.81859016418457,True
257,DA,False,Misunderstanding of word usage/meaning,PRON NOUN,ADP PRON NOUN CCONJ,PRON NOUN CCONJ,PRON NOUN CCONJ DET,-8.982442855834961,-8.41043472290039,True
258,IN,False,Incorrect plural inflection,NOUN PUNCT,DET NOUN PUNCT,NOUN PUNCT,NOUN PUNCT,-3.3438291549682617,-3.534750461578369,False
259,FN,False,Number disagreement,PROPN NOUN,DET PROPN NOUN PUNCT,PROPN NOUN PUNCT,PROPN NOUN PUNCT,-3.801668643951416,-4.734230995178223,False
260,DJ,False,Spelling error,NOUN ADJ,ADV NOUN ADJ PUNCT,NOUN ADJ PUNCT,NOUN ADJ PUNCT VERB,-6.616763591766357,-8.132709503173828,False
261,RP,False,Punctuation error related to Spelling errors (extra spaces),NOUN NOUN,CCONJ NOUN NOUN PUNCT,NOUN NOUN PUNCT,NOUN NOUN PUNCT ADV,-5.052403926849365,-4.266292095184326,True
262,MD,True,Chinese has no articles and doesn't use classifiers in this situation,VERB NOUN,PUNCT VERB NOUN AUX,VERB NOUN AUX,VERB NOUN AUX ADV,-8.36484146118164,-10.257122039794922,False
265,RP,True,Chinese uses commas to mark the end of a complete thought,PUNCT DET,ADP PUNCT DET AUX,PUNCT DET AUX,PUNCT DET AUX ADV,-8.626418113708496,-10.664132118225098,False
266,RP,False,Overcorrection,PUNCT SCONJ,PUNCT PUNCT SCONJ ADV,PUNCT SCONJ ADV,PUNCT SCONJ ADV ADV,-8.132776260375977,-9.076396942138672,False
267,RP,True,Chinese uses commas to mark the end of a complete thought,PUNCT DET,ADJ PUNCT DET AUX,PUNCT DET AUX,PUNCT DET AUX ADV,-7.540765762329102,-11.338421821594238,False
268,RP,True,Chinese uses commas to mark the end of a complete thought,PUNCT PRON,NOUN PUNCT PRON AUX,PUNCT PRON AUX,PUNCT PRON AUX DET,-8.234291076660156,-9.946741104125977,False
269,RP,True,Chinese uses commas to mark the end of a complete thought,PUNCT VERB,NOUN PUNCT VERB DET,PUNCT VERB DET,PUNCT VERB DET NOUN,-7.365038871765137,-9.613737106323242,False
270,FV,False,"Using the infinitive form of the verb with ""to"" instead of using present tense or present progressive",PART VERB,VERB PART VERB SCONJ,PART VERB SCONJ,PART VERB SCONJ PRON,-8.666011810302734,-9.032585144042969,False
271,RP,True,Chinese uses commas to mark the end of a complete thought,PUNCT PRON,NOUN PUNCT PRON AUX,PUNCT PRON AUX,PUNCT PRON AUX PART,-8.234291076660156,-9.946741104125977,False
272,TV,False,Overusing auxiliary,AUX VERB,PRON AUX VERB DET,AUX VERB DET,AUX VERB DET NOUN,-6.913125991821289,-12.11705207824707,False
273,RP,False,Overcorrection,PUNCT SCONJ,PROPN PUNCT SCONJ DET,PUNCT SCONJ DET,PUNCT SCONJ DET NOUN,-8.004129409790039,-9.068123817443848,False
274,FV,False,Incorrectly using past tense,VERB ADP,ADP VERB ADP DET,VERB ADP DET,VERB ADP DET ADJ,-6.695377349853516,-8.482973098754883,False
275,RP,False,Overcorrection,PUNCT DET,VERB PUNCT DET ADP,PUNCT DET ADP,PUNCT DET ADP PRON,-8.681985855102539,-8.770495414733887,False
276,TV,False,Using past participle instead of past tense,AUX VERB,PRON AUX VERB DET,AUX VERB DET,AUX VERB DET NOUN,-6.913125991821289,-12.11705207824707,False
280,U,False,Wordiness,ADP DET,ADJ ADP DET NOUN,ADP DET NOUN,ADP DET NOUN VERB,-5.245195388793945,-8.121607780456543,False
281,L,True,Phrases map to the same Chinese phrase,NOUN PUNCT,ADP NOUN PUNCT SCONJ,NOUN PUNCT SCONJ,NOUN PUNCT SCONJ PRON,-8.225923538208008,-8.560503005981445,False
282,DY,True,"Chinese verbs, adjectives, and nouns sometimes are the same",PROPN PUNCT,ADP PROPN PUNCT PRON,PROPN PUNCT PRON,PROPN PUNCT PRON VERB,-7.671741485595703,-7.426690101623535,True
283,TV,True,Modal used for polite speech,VERB VERB,PRON VERB VERB PRON,VERB VERB PRON,VERB VERB PRON VERB,-5.800075531005859,-5.558468818664551,True
284,MT,True,Chinese doesn't use the word in this context,DET NOUN,PUNCT DET NOUN AUX,DET NOUN AUX,DET NOUN AUX ADV,-7.023778915405273,-10.096596717834473,False
285,RP,False,Overcorrection,PUNCT ADV,NOUN PUNCT ADV PRON,PUNCT ADV PRON,PUNCT ADV PRON VERB,-8.233621597290039,-8.291942596435547,False
286,RP,False,Overcorrection,PUNCT SCONJ,ADJ PUNCT SCONJ ADP,PUNCT SCONJ ADP,PUNCT SCONJ ADP DET,-9.170039176940918,-10.065080642700195,False
288,RP,False,Overcorrection,PUNCT ADV,VERB PUNCT ADV VERB,PUNCT ADV VERB,PUNCT ADV VERB ADP,-8.17715072631836,-6.9241204261779785,True
289,U,False,Wordiness,DET NOUN,VERB DET NOUN CCONJ,DET NOUN CCONJ,DET NOUN CCONJ VERB,-7.971441268920898,-8.484997749328613,False
290,U,False,Wordiness,ADP NOUN,NOUN ADP NOUN PUNCT,ADP NOUN PUNCT,ADP NOUN PUNCT ADV,-3.6015825271606445,-4.506157398223877,False
291,TV,False,Using past participle instead of past tense,AUX AUX,PRON AUX AUX ADP,AUX AUX ADP,AUX AUX ADP DET,-7.422394275665283,-12.07476806640625,False
293,RP,False,Overcorrection,PUNCT SCONJ,NOUN PUNCT SCONJ DET,PUNCT SCONJ DET,PUNCT SCONJ DET NOUN,-8.961247444152832,-8.852729797363281,True
294,RP,False,Overcorrection,PUNCT SCONJ,NOUN PUNCT SCONJ DET,PUNCT SCONJ DET,PUNCT SCONJ DET NOUN,-8.961247444152832,-8.852729797363281,True
295,DY,True,"Chinese verbs, adjectives, and nouns sometimes are the same",ADJ CCONJ,PRON ADJ CCONJ ADV,ADJ CCONJ ADV,ADJ CCONJ ADV ADJ,-9.30014419555664,-9.767975807189941,False
296,DJ,True,"Chinese verbs, adjectives, and nouns sometimes are the same",NOUN PUNCT,ADJ NOUN PUNCT,NOUN PUNCT,NOUN PUNCT,-3.3845911026000977,-3.7189626693725586,False
297,U,True,Chinese sentence structure differs from English,PUNCT PRON,PROPN PUNCT PRON AUX,PUNCT PRON AUX,PUNCT PRON AUX VERB,-7.4319047927856445,-9.867448806762695,False
298,MP,False,Missing apostrophy,NOUN NOUN,DET NOUN NOUN VERB,NOUN NOUN VERB,NOUN NOUN VERB PRON,-5.776679039001465,-5.406689167022705,True
299,RP,False,Overcorrection,PUNCT SCONJ,ADJ PUNCT SCONJ PRON,PUNCT SCONJ PRON,PUNCT SCONJ PRON VERB,-8.814531326293945,-9.605934143066406,False
300,TV,True,Missing auxiliary with tense errors,ADV VERB,PRON ADV VERB DET,ADV VERB DET,ADV VERB DET NOUN,-5.756766319274902,-7.8467817306518555,False
302,FN,True,Missing plural,NOUN CCONJ,DET NOUN CCONJ NOUN,NOUN CCONJ NOUN,NOUN CCONJ NOUN PUNCT,-5.644810199737549,-5.920595169067383,False
303,TV,True,Chinese generally expresses actions in present tense,VERB PUNCT,ADV VERB PUNCT PROPN,VERB PUNCT PROPN,VERB PUNCT PROPN AUX,-7.260500431060791,-5.973191261291504,True
304,TV,True,Chinese generally expresses actions in present tense,NOUN ADP,CCONJ NOUN ADP DET,NOUN ADP DET,NOUN ADP DET NOUN,-8.143938064575195,-9.532894134521484,False
305,MP,True,Chinese doesn't use hyphens in words,ADJ NOUN,DET ADJ NOUN NOUN,ADJ NOUN NOUN,ADJ NOUN NOUN PUNCT,-4.712803840637207,-5.693508148193359,False
306,AGV,True,Not applying the 3rd person present tense suffix -s,VERB ADJ,ADV VERB ADJ PUNCT,VERB ADJ PUNCT,VERB ADJ PUNCT DET,-5.379909515380859,-6.078292369842529,False
307,TV,True,Chinese generally expresses actions in present tense,ADV VERB,PRON ADV VERB ADJ,ADV VERB ADJ,ADV VERB ADJ PUNCT,-6.746650218963623,-8.136198997497559,False
308,TV,False,Incorrect auxiliary used,AUX AUX,PRON AUX AUX ADP,AUX AUX ADP,AUX AUX ADP NUM,-7.422394275665283,-12.07476806640625,False
309,RP,True,Chinese uses commas to mark the end of a complete thought,PUNCT PRON,PROPN PUNCT PRON AUX,PUNCT PRON AUX,PUNCT PRON AUX ADV,-7.4319047927856445,-9.867448806762695,False
310,RP,True,Chinese uses commas to mark the end of a complete thought,PUNCT VERB,ADJ PUNCT VERB PRON,PUNCT VERB PRON,PUNCT VERB PRON VERB,-7.473666191101074,-8.48857593536377,False
311,RP,True,Chinese uses commas to mark the end of a complete thought,PUNCT NOUN,ADJ PUNCT NOUN VERB,PUNCT NOUN VERB,PUNCT NOUN VERB PRON,-7.344142436981201,-7.779609680175781,False
312,W,False,Order is incorrect in Chinese and English,AUX ADV,VERB AUX ADV SCONJ,AUX ADV SCONJ,AUX ADV SCONJ DET,-10.04043960571289,-11.899066925048828,False
313,RP,False,Overcorrection,PUNCT ADP,DET PUNCT ADP NOUN,PUNCT ADP NOUN,PUNCT ADP NOUN PUNCT,-6.6508331298828125,-8.03177261352539,False
314,RP,True,Chinese uses commas to mark the end of a complete thought,PUNCT PRON,NOUN PUNCT PRON AUX,PUNCT PRON AUX,PUNCT PRON AUX PART,-8.234291076660156,-9.946741104125977,False
