,en,zhs,en_ud
144,-55.62618043309747,-inf,ADP NOUN ADP ADJ NOUN ADP NOUN CCONJ NOUN ADP NOUN ADP ADP NOUN PUNCT DET NOUN CCONJ ADV DET NOUN ADP NUM ADP DET ADJ CCONJ ADJ NOUN ADP NOUN CCONJ NOUN ADP NOUN PUNCT 
145,-6.841095535414812,-inf,PROPN PROPN PUNCT DET NOUN AUX ADP PROPN 
146,-inf,-inf,NOUN ADP PROPN NUM NOUN ADP PROPN VERB ADP PUNCT PUNCT ADP PROPN PUNCT 
147,-29.096463739739733,-inf,PROPN NOUN CCONJ NOUN AUX ADP DET NOUN CCONJ PROPN CCONJ DET NOUN NOUN AUX VERB ADP DET NOUN PUNCT 
148,-27.528410547025647,-inf,NOUN ADP DET NOUN PUNCT DET ADJ NOUN ADP PROPN PROPN PRON AUX ADV DET NOUN ADP DET NOUN PART NOUN PUNCT 
149,-40.233095048557516,-inf,DET ADJ NOUN ADP NOUN NOUN ADP DET NOUN AUX PART VERB PROPN CCONJ PRON AUX VERB DET ADJ ADP NOUN CCONJ DET NOUN PUNCT 
150,-20.586805340040762,-inf,NOUN ADP NOUN ADP PROPN PRON VERB DET NOUN NOUN PUNCT ADV PRON VERB PUNCT 
151,-34.45645873789299,-inf,NUM NOUN AUX VERB NOUN VERB DET NOUN ADP PROPN PROPN PUNCT DET NOUN VERB ADP DET ADJ NOUN ADP NUM PROPN NUM PUNCT 
152,-65.45621440668167,-inf,CCONJ PROPN PROPN VERB SCONJ SCONJ DET NOUN VERB DET NOUN ADP NUM NOUN ADP ADJ NOUN ADP DET ADJ NOUN PUNCT DET NOUN AUX VERB ADP DET ADJ VERB ADV PUNCT CCONJ DET DET NOUN AUX ADP ADJ NOUN CCONJ NOUN PUNCT 
153,-12.570999128068875,-inf,DET ADJ NOUN NOUN AUX VERB ADP ADJ NOUN SCONJ DET NOUN PUNCT 
154,-57.10278524730726,-inf,VERB ADV NUM NOUN ADV ADP DET NOUN ADP PROPN PUNCT DET NOUN AUX DET NOUN NOUN ADP DET ADJ ADJ NOUN PUNCT ADV PRON AUX DET NOUN ADP ADJ NOUN PUNCT ADJ NOUN PUNCT ADJ NOUN CCONJ NOUN ADP ADJ NOUN PUNCT 
155,-88.47590261493063,-inf,ADP DET NOUN ADP DET NOUN ADV ADP DET NOUN NOUN CCONJ NOUN VERB PART AUX VERB PUNCT DET NOUN ADP NOUN AUX AUX VERB ADP PROPN ADP DET ADJ PUNCT ADJ NOUN ADP DET AUX ADJ PUNCT DET NOUN ADP NOUN DET NOUN VERB PART AUX ADJ ADJ NOUN PUNCT 
156,-1.921918544269872,-0.9703579531444309,NOUN ADP PROPN PUNCT PROPN PUNCT 
157,-18.12230687585127,-inf,PROPN PART ADJ NOUN AUX DET ADJ ADJ NOUN ADP PROPN PART ADJ NOUN NOUN PUNCT 
158,-inf,-inf,X VERB ADP ADJ NOUN PUNCT PUNCT ADV AUX PRON VERB SCONJ PRON ADV AUX PRON ADJ PUNCT PUNCT 
159,-25.811502328008764,-inf,PROPN NOUN AUX PART AUX VERB ADP PROPN PUNCT ADV PUNCT CCONJ DET NOUN AUX VERB ADJ PUNCT 
160,-inf,-inf,ADP DET ADJ NOUN PUNCT PROPN PART ADJ NOUN PUNCT ADJ NOUN PROPN PROPN PUNCT ADV VERB PRON ADJ NOUN ADP VERB VERB NOUN PART VERB NOUN ADP NUM ADP DET NOUN PUNCT 
161,-5.503895785506258,-inf,PROPN VERB ADV PUNCT PROPN PROPN PROPN 
162,-30.232092730048084,-inf,VERB ADP PROPN PROPN PUNCT DET PROPN NOUN PRON AUX VERB DET ADJ NOUN VERB SCONJ DET NOUN AUX VERB ADP DET ADJ NOUN PUNCT 
163,-29.186906499918905,-inf,NOUN ADP PROPN ADP VERB DET ADJ ADJ NOUN PART VERB SCONJ NOUN CCONJ VERB DET ADJ NOUN ADP NOUN PUNCT 
164,-inf,-inf,PROPN VERB PRON DET SYM PROPN 
165,0.0,0.0,ADJ ADP PROPN 
166,-42.63329775861739,-inf,VERB ADP DET ADJ ADJ NOUN PUNCT NOUN ADP ADJ NOUN ADP PROPN PROPN AUX VERB ADV PUNCT CCONJ NOUN VERB ADP PROPN PROPN ADP DET NOUN PUNCT 
167,-0.5686890640372912,-inf,DET AUX DET ADV ADJ NOUN PUNCT 
168,-21.247585814255245,-inf,PART VERB ADP NOUN AUX PART VERB PART AUX PRON VERB ADV PUNCT 
169,-15.047509301845903,-inf,ADP ADV PUNCT PRON VERB CCONJ VERB ADP PRON PRON AUX PUNCT 
170,-25.758580452843727,-inf,ADV PUNCT PRON VERB VERB ADV ADJ SCONJ DET NOUN PART VERB ADJ CCONJ NOUN NOUN PUNCT 
171,-19.60271931124042,-inf,ADV PUNCT PROPN PROPN VERB SCONJ ADJ NOUN VERB NOUN SCONJ ADP DET ADJ NOUN PUNCT 
172,-56.02246577043085,-inf,DET NOUN AUX VERB DET NOUN ADP DET PROPN PROPN NOUN PUNCT ADV PUNCT PRON VERB PROPN AUX ADV ADJ ADP DET NOUN SCONJ ADV PROPN VERB PUNCT PRON ADV VERB ADP DET ADJ NOUN 
173,-85.032714828508,-inf,DET PROPN PROPN PUNCT PRON VERB ADJ NOUN ADP PROPN PROPN VERB ADP DET ADJ NOUN ADJ NOUN ADP VERB ADP ADP PROPN PROPN PUNCT AUX VERB ADP DET ADJ NOUN CCONJ AUX VERB SCONJ NOUN NOUN ADP NOUN ADP DET NOUN PART NOUN CCONJ PROPN PROPN PROPN PUNCT 
174,-18.422188226580282,-inf,PRON ADV VERB PUNCT ADV AUX PRON VERB PART VERB ADP DET NOUN SCONJ DET NOUN PUNCT 
175,-inf,-inf,PROPN VERB AUX AUX DET ADJ NOUN PUNCT DET AUX ADJ PART VERB ADV SCONJ DET NOUN PART NOUN AUX ADV ADJ CCONJ ADJ PUNCT PUNCT CCONJ PRON VERB PART VERB PRON ADP DET ADJ PROPN PUNCT DET PUNCT NOUN PUNCT CCONJ PUNCT NOUN PUNCT ADP DET NOUN PUNCT 
176,-63.58554332506493,-inf,PROPN PROPN PROPN NUM AUX DET NOUN ADP DET DET NOUN ADP DET ADJ NOUN AUX DET NOUN PART VERB ADP DET CCONJ DET NOUN CCONJ NOUN CCONJ VERB ADP VERB NOUN NOUN PRON VERB VERB DET NOUN PUNCT 
177,-inf,-inf,ADP PROPN ADV PUNCT ADP NUM PUNCT ADJ SCONJ NUM NOUN AUX VERB PUNCT 
178,-inf,-inf,ADV PUNCT PRON AUX NOUN ADP NOUN ADJ SCONJ VERB DET ADJ CCONJ DET ADJ CCONJ VERB ADJ NOUN PUNCT 
179,-11.676578934821372,-inf,CCONJ ADV DET NOUN ADP NOUN DET PROPN NOUN PUNCT 
180,-68.20711770606414,-inf,PRON VERB ADV AUX NOUN ADP ADV NUM NOUN PUNCT PROPN PROPN CCONJ PROPN PROPN AUX ADV AUX VERB PUNCT ADP DET ADJ NOUN SCONJ DET NOUN VERB PART VERB ADV DET NOUN AUX VERB ADP PROPN ADP DET ADJ NOUN ADJ NOUN PUNCT 
181,-inf,-inf,SCONJ VERB DET PROPN ADP ADJ NOUN NOUN PUNCT PROPN PART NOUN AUX ADV VERB ADP NOUN ADP VERB ADP ADJ NOUN PRON AUX ADV ADJ PART VERB ADP SCONJ PRON AUX VERB DET NOUN ADV ADV ADV PUNCT 
182,-45.46077153067552,-inf,DET NOUN ADV VERB DET ADJ PUNCT NOUN PUNCT NOUN NOUN ADP ADJ NOUN NOUN PUNCT DET NOUN ADP ADJ ADJ NOUN ADP NOUN NOUN PUNCT CCONJ ADV ADV PUNCT 
183,-21.828581890741646,-inf,ADV PUNCT ADJ SCONJ NUM PUNCT NOUN ADP DET NOUN NOUN ADP PROPN AUX VERB ADJ NOUN PUNCT 
184,-17.693444822491355,-inf,SCONJ PRON VERB CCONJ ADJ CCONJ ADJ NOUN PUNCT PRON AUX VERB PART VERB DET NOUN PUNCT PUNCT 
185,-1.0847999143804983,-2.6421581072935068,NOUN ADP PROPN PROPN PUNCT 
186,-inf,-inf,PROPN VERB SCONJ ADP DET ADJ NOUN ADP DET NOUN PUNCT DET NUM AUX VERB PART VERB NOUN PUNCT CCONJ DET NUM AUX NUM NOUN ADP CCONJ ADP NOUN PUNCT 
187,-25.540790550304983,-inf,SCONJ ADP DET NOUN ADP DET NUM PROPN PUNCT NUM NOUN AUX VERB PART VERB NOUN ADP DET NOUN PUNCT 
188,0.0,0.0,PROPN PUNCT 
189,-inf,-inf,ADP ADJ NOUN PUNCT DET ADV ADJ PART VERB DET ADJ NOUN ADV AUX ADV ADJ PART VERB PRON PUNCT 
190,-26.96855647236635,-inf,DET NOUN ADP DET PROPN PROPN AUX VERB DET VERB NOUN NOUN ADP PUNCT NOUN NOUN PUNCT PUNCT 
191,-inf,-inf,VERB ADP DET NOUN PUNCT DET NOUN VERB AUX VERB PART VERB ADP DET NOUN CCONJ VERB DET VERB ADV PRON AUX DET NOUN NOUN NOUN PUNCT 
192,0.0,0.0,PRON VERB PUNCT 
193,-26.2580977461681,-inf,SCONJ DET NOUN ADP DET ADJ NOUN PUNCT DET ADJ NOUN AUX PART VERB DET ADJ NOUN PART VERB NOUN CCONJ VERB NOUN PUNCT 
194,-57.48449954933643,-inf,ADV PUNCT PRON VERB NOUN ADP DET ADJ NOUN ADP DET PROPN ADP PROPN CCONJ PROPN ADP PROPN VERB PROPN PROPN PUNCT CCONJ PUNCT PROPN PROPN PUNCT DET VERB ADJ NOUN PART VERB NOUN ADP DET NOUN VERB ADP DET NOUN PUNCT 
195,-26.34195599332493,-inf,PROPN NOUN ADP DET PROPN PUNCT PROPN ADP PROPN PUNCT VERB ADP NOUN ADP PROPN PROPN PROPN PROPN PUNCT PROPN PUNCT 
196,-38.57936993694281,-inf,PROPN VERB ADP DET PROPN PUNCT DET NOUN ADP PROPN ADV VERB ADP DET NOUN NOUN NOUN ADP DET ADJ NOUN PUNCT PUNCT PROPN VERB DET NOUN PUNCT 
197,-inf,-inf,PROPN PUNCT PROPN PROPN PUNCT NOUN ADP ADJ NOUN VERB ADP PROPN PROPN PROPN AUX ADP NUM ADV PUNCT 
198,-46.941833939702036,-inf,PUNCT PRON VERB SCONJ PRON VERB PART AUX DET NOUN DET NOUN PUNCT SCONJ DET ADJ NOUN CCONJ NOUN VERB ADV ADJ PUNCT PUNCT PRON VERB PROPN PUNCT 
199,-inf,-inf,CCONJ PRON VERB ADP PRON SCONJ PRON AUX ADV ADV DET NOUN PART NOUN PART VERB NOUN PUNCT CCONJ DET NOUN ADP DET NOUN PART PART VERB PART VERB ADJ NOUN PUNCT 
200,-13.318999662507126,-17.294796511496166,PROPN VERB PROPN PROPN PART ADV VERB ADP DET NOUN NOUN PUNCT 
201,-inf,-inf,DET DET NOUN VERB DET NOUN AUX ADJ PUNCT ADV SCONJ DET NOUN NOUN VERB DET ADJ NOUN PUNCT DET VERB ADV VERB PRON ADV ADJ CCONJ NOUN VERB VERB NOUN PART VERB PRON PUNCT VERB PRON PUNCT VERB PRON PUNCT CCONJ VERB PRON PUNCT ADV SCONJ NOUN PUNCT 
202,-inf,-inf,PROPN ADV AUX DET PART VERB ADP DET NOUN ADP PROPN PUNCT 
203,-25.601892242662732,-35.9565877806105,DET ADJ NOUN ADP PROPN VERB DET NOUN ADP DET NOUN ADP PROPN PUNCT DET NOUN CCONJ VERB NOUN PUNCT 
204,-inf,-inf,DET NOUN AUX VERB PART VERB DET NOUN ADV ADJ SCONJ ADJ ADP DET DET NOUN ADV ADP DET NOUN PUNCT 
205,-inf,-inf,DET NOUN ADP ADJ NOUN VERB SCONJ PROPN VERB PART CCONJ VERB PART VERB DET NOUN ADP DET ADJ NOUN VERB DET NOUN PUNCT CCONJ VERB SCONJ PROPN VERB PART VERB DET PROPN PROPN PUNCT CCONJ VERB DET PROPN PROPN PUNCT CCONJ ADV VERB DET PROPN PROPN PUNCT 
206,-inf,-inf,ADV ADV PUNCT ADJ NOUN PUNCT DET NOUN ADP DET ADJ ADJ NOUN NOUN CCONJ DET ADP DET ADJ NOUN AUX AUX VERB ADP VERB DET NOUN ADP PRON ADJ VERB SCONJ AUX DET ADJ PROPN CCONJ PROPN PROPN PUNCT 
207,-11.144860113508253,-15.873581272518608,PRON VERB NUM NOUN NOUN PUNCT NUM NOUN CCONJ NUM NOUN PUNCT 
208,-7.674993687820543,-inf,PRON VERB VERB ADP DET ADP PRON PUNCT 
209,-37.93866141005074,-inf,NOUN AUX AUX VERB PART VERB PUNCT NOUN PUNCT ADP NOUN PUNCT CCONJ PRON AUX ADV VERB ADP DET ADJ ADJ NOUN PUNCT PRON AUX NOUN PUNCT 
210,-19.35613508596957,-27.288162444077372,PROPN PUNCT ADV VERB PROPN ADP PROPN PROPN ADP PROPN PUNCT CCONJ PROPN PUNCT ADJ PROPN 
211,-123.821681000671,-inf,ADV ADP DET ADJ NOUN PUNCT PROPN VERB SCONJ DET NOUN PUNCT ADJ NOUN NOUN PROPN PROPN VERB VERB NOUN NOUN PUNCT DET VERB ADP NOUN CCONJ NOUN AUX ADJ PUNCT DET NOUN AUX PART AUX AUX VERB DET NOUN NOUN ADP DET PROPN PROPN NOUN PART VERB DET NOUN PUNCT VERB DET NOUN PRON VERB CCONJ VERB PUNCT DET NOUN NOUN VERB AUX VERB ADP DET NOUN PUNCT PROPN NOUN PUNCT 
212,-inf,-inf,CCONJ ADV PRON VERB DET NOUN ADP PRON PUNCT ADJ NOUN VERB ADP PRON PUNCT PUNCT PRON PUNCT AUX PRON VERB PRON PART VERB DET ADJ NOUN PUNCT NOUN PUNCT NOUN PUNCT PUNCT 
213,-8.7955831726399,-9.195930270659513,NOUN ADP PROPN PROPN VERB VERB NOUN ADP PROPN 
214,0.0,0.0,ADJ NOUN PUNCT 
215,-19.201057157121753,-inf,PROPN PROPN PUNCT ADJ NOUN VERB SCONJ PROPN VERB ADP PROPN PROPN CCONJ PROPN PUNCT ADJ PROPN 
216,-7.189808339172005,-inf,ADP NOUN PRON AUX DET ADJ ADJ NOUN PUNCT 
217,-5.41732065860965,-inf,ADP PRON PUNCT PROPN AUX ADV VERB PUNCT 
218,-5.0430563853516475,-inf,PRON AUX ADV ADV ADP PROPN PUNCT 
219,-12.380910319474062,-inf,PUNCT DET DET ADJ NOUN PUNCT PART VERB DET NOUN ADP DET NOUN PUNCT PUNCT 
220,-20.75509645406725,-inf,SCONJ DET NOUN VERB ADP PUNCT DET ADJ NOUN VERB ADJ ADJ NOUN VERB PUNCT 
221,-44.88743338255926,-inf,ADV NUM NOUN ADP NOUN VERB ADP DET NOUN NOUN PUNCT NOUN ADP PRON AUX ADV ADJ CCONJ ADJ SCONJ NUM NOUN ADP DET NOUN AUX ADP NOUN PUNCT 
222,-2.398432152400577,-inf,ADV PUNCT PRON AUX PART VERB PUNCT 
223,-inf,-inf,SCONJ NUM PUNCT NOUN ADP NOUN NUM AUX AUX VERB ADJ ADP NOUN PUNCT 
224,-60.49663789811427,-inf,PRON ADV VERB PUNCT ADP DET ADJ NOUN PUNCT SCONJ DET PROPN AUX ADV VERB PART VERB ADJ ADJ NOUN ADP DET NOUN ADP NOUN ADP PROPN PART NOUN ADP NOUN PUNCT CCONJ VERB PROPN PART NOUN ADP DET NOUN PUNCT 
225,-68.10330153212793,-inf,DET NOUN ADP DET NOUN VERB AUX VERB ADV SCONJ PRON AUX VERB ADP NOUN PUNCT DET NOUN AUX VERB ADP DET NOUN PUNCT PRON VERB AUX DET NOUN ADP NOUN DET NOUN AUX AUX VERB CCONJ DET NOUN VERB AUX ADJ ADP PRON PUNCT 
226,-inf,-inf,DET NOUN PRON VERB NOUN VERB ADP PUNCT VERB PUNCT DET NOUN ADP DET NOUN ADP DET ADJ NOUN ADP DET ADP DET NOUN PUNCT PRON VERB ADP PRON SCONJ NOUN SCONJ DET ADJ ADJ NOUN PART VERB NOUN PUNCT NOUN ADP PRON PUNCT 
227,-7.722153052584547,-inf,SCONJ ADJ PROPN ADP PROPN PUNCT PROPN VERB DET NOUN PUNCT 
228,-inf,-inf,PRON AUX PART DET NOUN NOUN ADV ADV CCONJ DET NOUN AUX PRON ADV ADJ ADP PRON VERB NOUN ADP DET NOUN DET AUX NUM NOUN ADJ VERB DET ADJ NOUN ADP DET NOUN ADP PROPN DET ADJ NOUN AUX VERB ADV ADP DET NOUN CCONJ DET NOUN AUX ADV VERB DET NOUN ADP DET NOUN PUNCT 
229,-15.165400718840843,-inf,VERB SCONJ PROPN PROPN PROPN PROPN VERB DET NOUN PUNCT VERB ADJ PUNCT 
230,-26.34379633126242,-inf,NUM NOUN ADP PROPN VERB DET NOUN ADP DET NOUN PART NOUN SCONJ PUNCT DET NOUN ADP ADJ NOUN PUNCT PUNCT 
231,-56.20564802621185,-inf,ADP DET ADJ PUNCT PRON VERB PROPN PROPN PROPN PRON AUX NUM ADP DET NOUN ADP DET NOUN NOUN ADP NOUN VERB NOUN ADP PROPN PROPN ADP PROPN CCONJ PROPN NUM PUNCT 
232,-16.678826496302992,-inf,NOUN NOUN PUNCT ADJ NOUN NOUN AUX ADJ ADP VERB DET NOUN ADP DET ADJ NOUN PUNCT 
233,-28.049038287859926,-inf,ADP VERB ADV ADP DET NOUN PUNCT PRON VERB DET NOUN NOUN PART VERB SCONJ PRON AUX PRON PART AUX PUNCT 
234,-103.79436257995138,-inf,DET NOUN AUX PROPN PROPN PUNCT DET ADJ ADV ADJ NOUN ADP PROPN PART NOUN NOUN PUNCT PROPN PROPN PUNCT PROPN PRON VERB NOUN ADP PROPN PROPN PROPN PROPN PUNCT PUNCT PROPN PUNCT PUNCT PROPN PROPN PUNCT PROPN PRON VERB ADP DET PROPN PROPN PUNCT CCONJ PROPN PUNCT DET ADJ PUNCT NOUN PUNCT ADV NOUN VERB ADP DET ADJ NOUN NOUN PUNCT 
235,-24.598049799840105,-inf,DET PROPN ADP PROPN PROPN PROPN PART NUM NOUN NOUN ADP PROPN AUX PART VERB DET ADJ NOUN PUNCT 
236,-2.5469490463402074,-7.531163627006819,PROPN VERB DET ADJ NOUN ADP DET NOUN PUNCT 
237,-1.640311188457404,-6.353281217945918,PROPN PROPN PROPN PROPN PROPN PROPN PROPN PUNCT 
238,-22.995110151848156,-inf,DET NOUN AUX VERB SCONJ PRON VERB AUX VERB SCONJ PRON VERB DET NOUN SCONJ PRON VERB PUNCT 
239,-inf,-inf,PART PRON ADV AUX ADV VERB PRON AUX VERB ADP PUNCT CCONJ ADV PRON AUX PUNCT PRON AUX VERB PART VERB PRON ADV ADV ADP DET NOUN CCONJ VERB ADP NOUN PUNCT 
240,-29.559413874356206,-inf,PROPN DET NOUN PART AUX ADJ NOUN NOUN ADV ADP DET PRON AUX ADJ ADP VERB PRON PUNCT 
241,-9.728260557208788,-inf,CCONJ PRON VERB PART VERB SCONJ PRON VERB VERB NOUN PUNCT 
242,-25.545152846220976,-28.110169165814384,ADP DET NOUN PUNCT ADP VERB ADP NOUN PUNCT PUNCT PROPN PUNCT PROPN PUNCT PROPN PUNCT PROPN PUNCT PROPN PUNCT PROPN 
243,-34.62299373219309,-inf,NOUN CCONJ NOUN AUX DET NOUN NOUN ADP DET NOUN CCONJ NOUN NOUN ADP PROPN PROPN ADP PROPN CCONJ NOUN PUNCT PROPN ADP PROPN PUNCT 
244,-25.625563756167146,-inf,PRON VERB DET ADP DET NOUN ADP ADJ NOUN NOUN PUNCT ADV ADV DET ADJ NOUN AUX VERB ADJ NOUN PUNCT 
245,-inf,-inf,DET NOUN AUX ADV ADJ PROPN PUNCT 
246,-inf,-inf,DET NOUN DET VERB PRON ADV ADP DET NOUN AUX DET PUNCT PRON ADP NOUN VERB ADP DET NOUN ADP NOUN PART AUX ADJ NOUN PUNCT PART NOUN PUNCT 
247,-62.57255120023048,-inf,ADP PROPN PUNCT DET NOUN VERB SCONJ NUM NOUN ADP NOUN NOUN VERB AUX VERB ADP ADJ NOUN PUNCT VERB PROPN PROPN PART PROPN PROPN PART VERB ADP DET NOUN PART ADJ CCONJ ADJ NOUN PUNCT DET PROPN PROPN PUNCT 
248,-5.571491187980043,-inf,AUX DET ADJ NOUN ADP DET PROPN NOUN PUNCT 
249,0.0,0.0,NOUN ADP PROPN PROPN 
250,-inf,-inf,PROPN PROPN PUNCT PROPN PROPN VERB PUNCT NUM PROPN PUNCT SCONJ DET PROPN PART NOUN ADP PROPN VERB VERB DET NOUN 
251,-16.50313054675436,-inf,DET VERB ADV PRON AUX DET NOUN PUNCT PUNCT NOUN ADP PROPN PUNCT PUNCT 
252,-33.172612464113584,-inf,DET VERB PROPN PART NOUN ADV ADJ ADP ADJ PUNCT ADJ PUNCT ADJ PUNCT ADJ PUNCT ADJ PUNCT ADJ PUNCT ADJ PUNCT ADJ PUNCT ADJ CCONJ ADJ PUNCT 
253,-inf,-inf,PROPN PROPN PUNCT VERB ADP DET ADJ NOUN PUNCT VERB SCONJ ADV ADJ NOUN VERB ADP DET NOUN CCONJ SCONJ DET NOUN ADP NOUN NOUN CCONJ NOUN AUX PART AUX VERB ADV PUNCT 
254,-33.06529275737563,-inf,NUM PUNCT NUM PUNCT ADP ADJ NOUN NOUN PROPN PROPN CCONJ VERB DET ADJ NOUN VERB DET NOUN PRON VERB PUNCT 
255,-inf,-inf,DET NOUN ADP PROPN NOUN DET AUX VERB ADP DET NOUN ADP NOUN NOUN VERB DET NOUN ADP DET NOUN ADP NOUN DET AUX VERB PUNCT NOUN PUNCT ADJ NOUN ADP NOUN CCONJ NOUN NOUN PUNCT 
256,-19.802198664209005,-inf,ADJ ADJ NOUN VERB ADP DET NOUN ADP DET PROPN ADJ NOUN AUX DET ADJ NOUN ADP DET NOUN PUNCT 
257,-inf,-inf,ADP PRON VERB PROPN PROPN PRON ADV VERB PROPN CCONJ AUX ADV AUX ADP DET PROPN PUNCT 
258,-inf,-inf,ADV DET VERB NUM NOUN ADP DET NOUN AUX ADJ PUNCT CCONJ ADJ PUNCT SCONJ NUM NOUN AUX ADP ADJ NOUN PUNCT 
259,-28.237038319809947,-inf,PRON VERB DET NOUN PART VERB DET NOUN NOUN SCONJ DET NOUN PROPN AUX VERB PART VERB DET ADJ NOUN NOUN PUNCT 
260,-29.152723319591097,-inf,CCONJ NOUN NOUN AUX VERB PROPN PROPN PART NOUN SCONJ PRON VERB NOUN NOUN NOUN ADJ NOUN PUNCT 
261,0.0,0.0,VERB ADP NOUN NOUN 
262,-20.608101014728305,-inf,DET AUX DET ADJ NOUN ADP PROPN PART VERB ADP PROPN NOUN CCONJ DET ADJ NOUN PUNCT 
263,-41.190577989929906,-inf,ADP DET PROPN NOUN PUNCT DET PROPN PROPN AUX VERB ADP DET NOUN DET ADJ NOUN VERB ADJ NOUN PUNCT NOUN PUNCT CCONJ ADJ NOUN ADP ADJ NOUN ADP DET NOUN PUNCT 
264,-31.772373143335148,-inf,PROPN PROPN AUX ADV DET PROPN PROPN PROPN NOUN NOUN ADP DET PROPN PROPN PROPN PUNCT SCONJ PROPN PUNCT PROPN PUNCT 
265,-27.219500431361855,-inf,DET NOUN VERB ADV ADP DET NOUN NOUN CCONJ ADP NOUN VERB ADP DET ADV VERB NOUN ADP DET NOUN PUNCT 
266,-1.0847999143804983,-2.6421581072935068,NOUN ADP PROPN PROPN PUNCT 
267,-inf,-inf,NOUN ADP DET PROPN AUX VERB SCONJ PUNCT NUM ADJ NOUN AUX VERB ADP DET PROPN PROPN PROPN PUNCT DET NOUN VERB SCONJ DET PUNCT NOUN NOUN PUNCT AUX VERB DET NOUN SCONJ NOUN NOUN AUX PUNCT ADV ADJ PUNCT PUNCT PUNCT 
268,-58.768265022635056,-inf,NOUN PUNCT NOUN AUX VERB ADP PROPN PUNCT CCONJ ADV ADJ NOUN ADP PROPN PUNCT PROPN PROPN PUNCT CCONJ PROPN PUNCT PROPN PUNCT VERB PART AUX VERB ADP ADV PART VERB PRON ADV ADP DET ADJ NOUN PUNCT 
269,-37.82093400063762,-56.53114042856077,PROPN PROPN VERB PUNCT PROPN PROPN PROPN ADP PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN ADP PROPN PROPN PUNCT PROPN PROPN NUM NOUN ADP DET PROPN PROPN PROPN PUNCT 
270,-69.4890878461273,-inf,PROPN PART NOUN PUNCT PROPN PUNCT AUX ADJ ADP VERB ADJ NOUN DET DET ADJ NOUN SCONJ PROPN PUNCT CCONJ DET ADJ ADJ PUNCT ADJ ADJ NOUN PUNCT SCONJ PROPN PROPN PUNCT AUX VERB NOUN ADP DET NOUN PUNCT 
271,-inf,-inf,ADV AUX DET NOUN ADP PROPN NOUN ADP DET NOUN ADP DET PROPN PUNCT DET ADP NUM PROPN PUNCT NUM PUNCT 
272,-48.28092234843611,-inf,PROPN NOUN CCONJ NOUN NOUN AUX ADV ADJ ADP DET ADJ NOUN NOUN CCONJ VERB VERB PRON DET NOUN ADV DET NOUN AUX VERB ADP NOUN ADV ADP NOUN PUNCT 
273,-12.030095365629062,-inf,DET AUX PRON DET DET ADJ PUNCT ADJ NOUN VERB AUX PUNCT 
274,-11.530779372747158,-inf,SCONJ PRON AUX VERB ADP SCONJ DET NOUN ADP PROPN PUNCT 
275,-inf,-inf,DET NOUN DET NOUN VERB PART AUX ADP NOUN ADP PRON NOUN PART VERB ADP ADP DET NOUN CCONJ VERB PART AUX VERB PART VERB ADP NUM NOUN CCONJ VERB DET NOUN PUNCT ADV PRON AUX ADJ ADP DET ADJ ADP NOUN PUNCT 
276,-inf,-inf,DET AUX ADV PRON VERB DET NOUN ADP DET NOUN VERB AUX VERB SCONJ DET NOUN ADV SCONJ ADV SCONJ NOUN PUNCT 
277,-43.311095948827145,-inf,DET ADJ NOUN PUNCT VERB ADP ADJ ADJ NOUN PUNCT NOUN PUNCT NOUN NOUN CCONJ ADJ NOUN PUNCT AUX VERB ADV NUM NOUN PUNCT NOUN CCONJ NOUN NOUN PUNCT 
278,-11.979561874938613,-inf,DET PROPN VERB ADP ADP DET PROPN CCONJ PROPN PUNCT ADJ PROPN 
279,-inf,-inf,PRON VERB PART VERB PROPN PROPN NUM ADV PUNCT 
280,-11.0488996713223,-inf,DET NOUN AUX NOUN ADP DET ADJ NOUN ADP DET PROPN PROPN NUM PUNCT 
281,-33.306709358974565,-inf,PROPN PROPN NOUN VERB DET NOUN ADP ADP ADJ NOUN NOUN CCONJ ADV DET NOUN PUNCT NOUN CCONJ NOUN VERB ADP NOUN PUNCT 
282,-29.199483210367518,-inf,ADV PRON VERB DET NOUN PUNCT PRON VERB SCONJ PRON PRON AUX VERB AUX NOUN CCONJ VERB DET NOUN PUNCT 
283,0.0,0.0,ADP PROPN PROPN PUNCT 
284,-inf,-inf,NOUN CCONJ NOUN ADP PROPN PART ADJ NOUN ADP PROPN PROPN VERB ADJ SCONJ NUM ADJ CCONJ AUX DET NOUN PART ADJ ADJ NOUN ADP NUM PUNCT 
285,-40.60293401356719,-50.34250271113514,PROPN PROPN PART NOUN NOUN PROPN PROPN VERB DET NUM ADJ NOUN ADP DET PROPN PROPN NOUN VERB VERB PUNCT DET ADJ NOUN ADP DET NOUN PUNCT PUNCT 
286,-17.63698364602448,-inf,NOUN ADP NUM ADJ NOUN NOUN VERB NOUN ADP PUNCT ADJ PROPN PUNCT NOUN 
287,-5.733125876431506,-inf,NOUN NOUN AUX ADV VERB ADP NOUN NOUN PUNCT 
288,-28.500893339385847,-inf,DET ADJ NOUN ADV ADV SCONJ DET ADJ NOUN AUX AUX ADP ADJ NOUN PUNCT VERB SCONJ DET NOUN NOUN PUNCT 
289,-8.61420718478768,-inf,PRON ADV VERB SCONJ NOUN AUX DET NOUN ADP NOUN PUNCT 
